time,x,y,z
14/06/2021 11:12:15,-0.32058868408203123,-0.1337371826171875,-0.04611358642578125
14/06/2021 11:12:15,-0.15654563903808594,-0.09088516235351562,-0.05769157409667969
14/06/2021 11:12:16,-0.23662312825520834,-0.09039815266927083,-0.05520799424913195
14/06/2021 11:12:16,-0.131011962890625,-0.030767440795898438,-0.0064601898193359375
14/06/2021 11:12:17,-8.307562934027778E-4,0.001049465603298611,0.0020768907335069445
14/06/2021 11:12:17,7.2479248046875E-5,-5.7220458984375E-6,0.031955718994140625
14/06/2021 11:12:18,6.781684027777778E-5,-1.3563368055555556E-4,1.068115234375E-4
14/06/2021 11:12:18,2.78472900390625E-4,6.103515625E-5,-2.288818359375E-4
14/06/2021 11:12:19,5.7220458984375E-5,6.103515625E-5,-9.1552734375E-5
14/06/2021 11:12:19,-6.866455078125E-5,-9.5367431640625E-5,8.392333984375E-5
14/06/2021 11:12:20,7.877349853515625E-4,3.566741943359375E-4,1.163482666015625E-4
14/06/2021 11:12:20,-5.204942491319445E-4,-2.7296278211805556E-4,4.7471788194444445E-5
14/06/2021 11:12:21,-4.57763671875E-5,3.490447998046875E-4,1.068115234375E-4
14/06/2021 11:12:21,-3.0517578125E-5,1.8988715277777778E-4,-1.6954210069444444E-6
14/06/2021 11:12:22,3.4332275390625E-4,-3.414154052734375E-4,-7.05718994140625E-5
14/06/2021 11:12:22,5.130767822265625E-4,4.00543212890625E-5,-3.376007080078125E-4
14/06/2021 11:12:23,2.78472900390625E-4,7.05718994140625E-5,-2.841949462890625E-4
14/06/2021 11:12:23,3.255208333333333E-4,1.5597873263888888E-4,-1.3563368055555555E-5
14/06/2021 11:12:24,2.346038818359375E-4,-7.62939453125E-6,-3.814697265625E-5
14/06/2021 11:12:24,3.390842013888889E-4,1.5089246961805556E-4,-4.0690104166666664E-5
14/06/2021 11:12:25,2.02178955078125E-4,-1.277923583984375E-4,-1.02996826171875E-4
14/06/2021 11:12:25,7.2479248046875E-5,1.201629638671875E-4,-2.536773681640625E-4
14/06/2021 11:12:26,-2.47955322265625E-4,-1.392364501953125E-4,8.392333984375E-5
14/06/2021 11:12:26,-3.337860107421875E-4,2.288818359375E-5,-7.43865966796875E-5
14/06/2021 11:12:27,-1.4750162760416666E-4,-2.797444661458333E-4,7.62939453125E-5
14/06/2021 11:12:27,-4.3487548828125E-4,1.9073486328125E-6,1.373291015625E-4
14/06/2021 11:12:28,-3.0517578125E-5,-8.646647135416667E-5,1.1528862847222222E-4
14/06/2021 11:12:28,-2.09808349609375E-5,1.9073486328125E-4,-2.86102294921875E-4
14/06/2021 11:12:29,1.0850694444444444E-4,2.1192762586805556E-4,-8.985731336805556E-5
14/06/2021 11:12:29,-1.544952392578125E-4,-1.277923583984375E-4,1.25885009765625E-4
14/06/2021 11:12:30,-2.002716064453125E-4,-9.5367431640625E-5,1.10626220703125E-4
14/06/2021 11:12:30,-1.239776611328125E-4,1.697540283203125E-4,-5.7220458984375E-6
14/06/2021 11:12:31,1.621246337890625E-4,-1.506805419921875E-4,3.814697265625E-5
14/06/2021 11:12:31,-3.814697265625E-6,-1.163482666015625E-4,4.673004150390625E-4
14/06/2021 11:12:32,2.44140625E-4,-3.814697265625E-6,2.09808349609375E-5
14/06/2021 11:12:32,-1.583099365234375E-4,6.103515625E-5,1.1444091796875E-4
14/06/2021 11:12:33,8.58306884765625E-5,3.8909912109375E-4,1.1444091796875E-4
14/06/2021 11:12:33,9.72747802734375E-5,1.56402587890625E-4,2.25067138671875E-4
14/06/2021 11:12:34,-2.288818359375E-5,0.0,1.621246337890625E-4
14/06/2021 11:12:34,1.7632378472222222E-4,-6.273057725694444E-5,3.729926215277778E-5
14/06/2021 11:12:35,-6.866455078125E-5,1.678466796875E-4,2.613067626953125E-4
14/06/2021 11:12:35,-1.220703125E-4,4.00543212890625E-5,5.340576171875E-5
14/06/2021 11:12:36,-1.010894775390625E-4,2.288818359375E-5,-7.62939453125E-6
14/06/2021 11:12:36,-5.255805121527778E-5,3.390842013888889E-5,4.7471788194444445E-5
14/06/2021 11:12:37,-5.37872314453125E-4,-1.621246337890625E-4,0.08775901794433594
14/06/2021 11:12:37,-2.899169921875E-4,7.765028211805555E-4,0.0020768907335069445
14/06/2021 11:12:38,-2.613067626953125E-4,-0.0011920928955078125,7.2479248046875E-5
14/06/2021 11:12:38,-6.275177001953125E-4,-3.814697265625E-5,-8.20159912109375E-5
14/06/2021 11:12:39,-3.261566162109375E-4,8.81195068359375E-4,4.76837158203125E-5
14/06/2021 11:12:39,-3.147125244140625E-4,1.811981201171875E-4,1.9073486328125E-6
14/06/2021 11:12:40,9.833441840277778E-5,9.663899739583333E-5,1.2546115451388888E-4
14/06/2021 11:12:40,9.5367431640625E-5,4.76837158203125E-5,1.8310546875E-4
14/06/2021 11:12:41,-6.103515625E-5,-1.52587890625E-5,3.35693359375E-4
14/06/2021 11:12:41,-2.70843505859375E-4,-1.735687255859375E-4,-4.08172607421875E-4
14/06/2021 11:12:42,-5.730523003472222E-4,5.425347222222222E-5,3.4417046440972225E-4
14/06/2021 11:12:42,-1.02996826171875E-4,2.269744873046875E-4,-4.425048828125E-4
14/06/2021 11:12:43,-2.1023220486111112E-4,7.62939453125E-5,1.7462836371527778E-4
14/06/2021 11:12:43,1.1444091796875E-5,7.05718994140625E-5,-1.392364501953125E-4
14/06/2021 11:12:44,-2.689361572265625E-4,2.613067626953125E-4,-4.76837158203125E-5
14/06/2021 11:12:44,2.4583604600694444E-4,6.442599826388889E-5,6.866455078125E-4
14/06/2021 11:12:45,1.430511474609375E-4,-9.1552734375E-5,-7.82012939453125E-5
14/06/2021 11:12:45,3.0517578125E-5,4.520416259765625E-4,3.92913818359375E-4
14/06/2021 11:12:46,3.643035888671875E-4,-5.340576171875E-5,-4.863739013671875E-4
14/06/2021 11:12:46,1.6615125868055556E-4,2.4074978298611112E-4,1.4411078559027778E-4
14/06/2021 11:12:47,-5.5694580078125E-4,2.3651123046875E-4,6.4849853515625E-4
14/06/2021 11:12:47,-4.0520562065972225E-4,1.0172526041666667E-4,-1.9666883680555556E-4
14/06/2021 11:12:48,-8.7738037109375E-5,-5.91278076171875E-5,7.038116455078125E-4
14/06/2021 11:12:48,-2.2040473090277777E-5,-1.8988715277777778E-4,1.678466796875E-4
14/06/2021 11:12:49,2.651214599609375E-4,-1.02996826171875E-4,5.91278076171875E-5
14/06/2021 11:12:49,1.52587890625E-4,-7.290310329861111E-5,-6.951226128472222E-5
