ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.449509,-0.012009,9.723038,3.2E-4,-2.59E-4,-4.6E-5,-0.444,-29.6127,-41.9037,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 28,62516,2021-06-14 11:13:14:558
-0.415985,0.016724,9.732605,-0.001099,-0.001068,-4.6E-5,-0.444,-28.6499,-43.5837,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 28,63015,2021-06-14 11:13:15:057
-0.435135,0.016724,9.703873,4.88E-4,2.59E-4,2.29E-4,-0.444,-28.1692,-45.6879,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 28,63515,2021-06-14 11:13:15:557
-0.363312,0.050247,9.699097,-7.6E-5,6.1E-5,-2.14E-4,-0.444,-27.446,-44.7968,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 28,64015,2021-06-14 11:13:16:057
-0.387253,0.011932,9.732605,6.26E-4,1.53E-4,-4.88E-4,-0.972,-27.9297,-45.8206,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 28,64516,2021-06-14 11:13:16:558
-0.372894,0.021515,9.737396,3.66E-4,-2.14E-4,4.12E-4,-0.708,-29.1321,-44.0552,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 28,65015,2021-06-14 11:13:17:057
-0.348953,0.007156,9.689514,5.49E-4,-2.14E-4,-0.001633,-1.236,-28.6514,-49.7955,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 28,65517,2021-06-14 11:13:17:559
-0.320221,0.016724,9.713455,1.5E-5,-5.65E-4,0.001923,0.0839,-28.1677,-45.5963,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,66015,2021-06-14 11:13:18:057
-0.406403,-0.007217,9.708664,-0.001328,7.78E-4,0.002884,-0.444,-29.6127,-44.9417,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,66516,2021-06-14 11:13:18:558
-0.392044,0.026306,9.746979,4.58E-4,2.44E-4,5.8E-4,-0.708,-28.6514,-45.6543,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,67015,2021-06-14 11:13:19:057
-0.401627,0.016724,9.737396,1.5E-5,-1.22E-4,-1.22E-4,-0.972,-27.9297,-44.8074,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,67515,2021-06-14 11:13:19:557
-0.411194,0.040665,9.708664,1.5E-5,1.53E-4,-0.001724,-0.972,-28.4103,-45.2332,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,68016,2021-06-14 11:13:20:058
-0.406403,0.007156,9.737396,-1.68E-4,5.04E-4,-0.001373,-0.972,-28.1708,-45.7809,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,68516,2021-06-14 11:13:20:558
-0.348953,0.007156,9.732605,-5.19E-4,-2.14E-4,5.8E-4,-0.708,-29.3732,-44.5206,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,69015,2021-06-14 11:13:21:057
-0.363312,0.007156,9.703873,-1.68E-4,-2.9E-4,0.001556,-0.972,-29.1321,-45.1126,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,69515,2021-06-14 11:13:21:557
-0.392044,-0.007217,9.694305,-7.02E-4,8.7E-4,3.2E-4,-0.972,-29.8553,-46.0052,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,70016,2021-06-14 11:13:22:058
-0.430344,-0.007217,9.679932,-0.00177,-5.65E-4,6.71E-4,-0.444,-30.3345,-44.3146,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,70516,2021-06-14 11:13:22:558
-0.406403,-0.026367,9.727814,0.00116,4.12E-4,-0.001999,-0.972,-29.8553,-44.487,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,71015,2021-06-14 11:13:23:057
-0.286697,0.040665,9.689514,-1.68E-4,2.44E-4,9.46E-4,-1.236,-29.6143,-45.079,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,71516,2021-06-14 11:13:23:558
-0.430344,-0.021576,9.742188,-6.1E-4,-9.16E-4,-0.001907,-1.7624,-29.6158,-44.664,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,72016,2021-06-14 11:13:24:058
-0.35852,0.002365,9.703873,-7.02E-4,-2.9E-4,0.001297,-0.444,-29.3716,-45.9946,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,72516,2021-06-14 11:13:24:558
-0.392044,-0.012009,9.699097,-2.59E-4,6.1E-5,0.001556,-0.1801,-27.9266,-46.6949,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,73016,2021-06-14 11:13:25:058
-0.459076,0.059814,9.727814,9.2E-5,6.1E-5,0.001389,-0.1801,-28.6499,-45.0562,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,73516,2021-06-14 11:13:25:558
-0.430344,0.031097,9.727814,2.75E-4,-0.001007,-0.00563,-0.1801,-29.3716,-43.4174,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,74016,2021-06-14 11:13:26:058
-0.425568,-0.055099,9.699097,-1.68E-4,2.44E-4,-0.003143,-0.1801,-28.6499,-47.081,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,74515,2021-06-14 11:13:26:557
-0.281906,0.136429,9.675156,-3.51E-4,1.53E-4,-0.003586,-0.444,-29.1306,-42.9962,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,75017,2021-06-14 11:13:27:059
-0.435135,0.011932,9.684723,2.75E-4,5.04E-4,4.12E-4,-0.708,-29.3732,-44.5206,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,75516,2021-06-14 11:13:27:558
-0.71286,-0.012009,9.823593,-0.002029,-0.003036,-3.97E-4,-0.708,-29.1321,-44.0552,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,76016,2021-06-14 11:13:28:058
-0.339371,0.002365,9.689514,-2.59E-4,-3.81E-4,4.88E-4,-0.444,-28.4088,-42.6102,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,76516,2021-06-14 11:13:28:558
-0.415985,0.083771,9.723038,0.001343,2.44E-4,-0.004471,-0.972,-29.3732,-45.5795,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,77015,2021-06-14 11:13:29:057
-0.411194,-0.069458,9.737396,-2.59E-4,0.001038,0.001907,-0.444,-28.1692,-44.1696,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,77515,2021-06-14 11:13:29:557
-0.396835,0.002365,9.703873,-6.1E-4,2.44E-4,0.001114,0.0839,-28.1677,-45.0897,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,78015,2021-06-14 11:13:30:057
-0.363312,0.011932,9.694305,0.001343,4.12E-4,2.29E-4,0.0839,-28.4073,-45.5566,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,78516,2021-06-14 11:13:30:558
-0.420776,0.016724,9.746979,5.34E-4,6.87E-4,-2.14E-4,-0.444,-28.891,-45.0623,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,79016,2021-06-14 11:13:31:058
-0.411194,-0.007217,9.723038,-4.27E-4,3.2E-4,4.12E-4,-0.1801,-28.1677,-44.6304,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,79515,2021-06-14 11:13:31:557
-0.339371,-0.002426,9.689514,-0.001495,1.53E-4,4.6E-5,-0.972,-28.1708,-44.2612,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,80016,2021-06-14 11:13:32:058
-0.435135,-0.0168,9.742188,3.66E-4,-2.14E-4,-0.001114,-0.708,-29.3732,-47.052,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,80515,2021-06-14 11:13:32:557
-0.368103,0.016724,9.703873,-2.59E-4,5.95E-4,0.001648,-0.972,-29.3732,-45.5795,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,81015,2021-06-14 11:13:33:057
-0.401627,0.016724,9.713455,1.83E-4,4.12E-4,4.6E-5,-0.1801,-28.6499,-44.043,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,81515,2021-06-14 11:13:33:557
-0.392044,-0.012009,9.723038,7.17E-4,6.1E-5,-1.22E-4,-0.708,-28.1692,-46.2402,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,82015,2021-06-14 11:13:34:057
-0.401627,-0.007217,9.689514,0.001251,7.78E-4,4.6E-5,-1.236,-29.1336,-46.6782,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,82516,2021-06-14 11:13:34:558
-0.415985,0.002365,9.703873,-5.19E-4,6.1E-5,5.8E-4,-0.708,-28.4103,-49.7452,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,83015,2021-06-14 11:13:35:057
-0.420776,0.007156,9.655991,-0.002213,8.7E-4,4.6E-5,-0.708,-29.3732,-47.052,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,83515,2021-06-14 11:13:35:557
-0.583572,-0.246643,9.694305,0.004089,0.001129,-0.004745,-0.444,-29.8538,-45.9137,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,84016,2021-06-14 11:13:36:058
-0.511749,-0.241852,10.005554,1.5E-5,-1.22E-4,5.8E-4,-0.708,-29.3732,-47.052,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,84515,2021-06-14 11:13:36:557
-0.430344,-0.059891,9.818802,-0.001862,-9.16E-4,0.2733,-3.8742,-29.6219,-45.5383,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,85017,2021-06-14 11:13:37:059
-0.368103,0.055038,9.727814,-5.19E-4,-5.65E-4,0.153366,-7.5668,-29.3915,-47.2336,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,85516,2021-06-14 11:13:37:558
0.024551,-0.09819,9.83316,-5.19E-4,-0.001541,4.6E-5,-8.0948,-29.393,-46.3119,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,86015,2021-06-14 11:13:38:057
-0.645828,-0.083832,9.794861,-0.001328,0.00148,0.004135,-8.3588,-28.9124,-46.4386,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,86515,2021-06-14 11:13:38:557
-0.459076,0.002365,9.723038,0.001694,6.87E-4,0.127701,-9.9426,-28.6758,-47.2595,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,87015,2021-06-14 11:13:39:057
-0.554855,-0.079041,9.77092,-3.36E-4,4.12E-4,0.113327,-11.7889,-28.9215,-46.5286,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,87515,2021-06-14 11:13:39:557
-0.502182,-0.045517,9.746979,5.49E-4,1.53E-4,5.8E-4,-12.5809,-28.6835,-50.7568,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,88016,2021-06-14 11:13:40:058
-0.483017,-0.045517,9.703873,-7.02E-4,-2.14E-4,-0.001282,-12.5809,-27.9617,-45.8145,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,88515,2021-06-14 11:13:40:557
-0.483017,-0.083832,9.727814,-7.02E-4,-2.14E-4,0.093002,-13.1073,-28.2043,-45.8664,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,89015,2021-06-14 11:13:41:057
0.723648,-1.041504,9.804428,0.011108,-0.019287,0.103119,-14.6912,-27.7267,-44.7021,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,89515,2021-06-14 11:13:41:557
-1.139038,2.53064,4.326508,1.922104,1.393158,-0.763214,0.3479,-33.461,-36.5662,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,90016,2021-06-14 11:13:42:058
-2.877228,4.230515,9.478821,0.08577,-0.475311,0.374847,10.1105,-39.2105,-28.3356,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,90515,2021-06-14 11:13:42:557
-1.795044,4.632752,7.132508,-1.176132,0.125229,-0.368439,9.0561,-39.9353,-28.9047,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,91015,2021-06-14 11:13:43:057
-2.489364,3.866608,9.694305,-0.19014,-0.178543,-0.254105,12.4847,-37.7594,-28.6697,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,91516,2021-06-14 11:13:43:558
-2.41275,4.479523,8.693527,0.028595,-0.024078,-0.010696,11.6928,-38.4842,-26.1551,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,92015,2021-06-14 11:13:44:057
-2.58992,4.125183,9.019135,-0.085312,-0.004913,-0.018585,12.2208,-38.7238,-29.0619,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,92515,2021-06-14 11:13:44:557
-2.90596,4.240097,8.363129,0.004272,0.023315,0.017181,12.4847,-37.7594,-28.1631,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,93015,2021-06-14 11:13:45:057
-3.360855,3.837875,8.789291,0.005875,0.105881,-0.025696,13.5407,-37.7563,-26.9669,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,93515,2021-06-14 11:13:45:557
-3.298599,4.177841,8.487625,-0.042953,0.021454,0.077286,13.5407,-38.2385,-26.8875,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,94015,2021-06-14 11:13:46:057
-3.327331,4.005463,8.391861,0.016693,0.014526,0.090775,12.2208,-38.9633,-26.4893,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,94515,2021-06-14 11:13:46:557
-3.317764,3.928848,8.525925,-0.031677,0.014267,0.012756,11.1664,-38.4857,-27.2598,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,95015,2021-06-14 11:13:47:057
-3.284241,4.216156,8.44931,0.024689,-0.013077,0.037338,10.9024,-38.0051,-28.9047,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,95516,2021-06-14 11:13:47:558
-3.279449,4.445999,8.329605,0.012253,0.006638,0.072754,10.6384,-38.4872,-26.3397,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,96015,2021-06-14 11:13:48:057
-2.690475,4.661484,8.252991,0.050079,-0.036865,0.09584,8.5281,-39.6957,-26.5045,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,96516,2021-06-14 11:13:48:558
-2.949051,4.474732,8.559448,0.050079,0.014801,0.021088,8.5281,-38.974,-26.6251,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,97016,2021-06-14 11:13:49:058
-2.872436,4.580078,8.305664,0.013062,-0.004822,0.053314,7.2083,-39.4592,-24.7498,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,97515,2021-06-14 11:13:49:557
-3.174103,4.742874,8.267365,0.041016,6.87E-4,0.031479,5.6259,-40.6662,-24.8245,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,98015,2021-06-14 11:13:50:057
-2.791031,4.718933,8.353546,-0.055923,-0.049118,-0.006516,5.8899,-40.184,-25.8713,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,98515,2021-06-14 11:13:50:557
-2.647385,4.742874,8.176377,-0.035233,0.023499,0.02243,5.098,-40.9088,-25.3815,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,99016,2021-06-14 11:13:51:058
-2.977783,4.718933,8.353546,0.057617,0.004059,0.012573,5.098,-39.4653,-25.6226,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,99516,2021-06-14 11:13:51:558
-2.791031,4.690201,8.406219,-0.032578,-0.017334,0.083054,4.834,-41.391,-23.3231,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 26,100015,2021-06-14 11:13:52:057
-3.988129,4.565705,8.176377,-0.222107,0.347076,0.198105,4.57,-39.9475,-26.6464,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 26,100516,2021-06-14 11:13:52:558
-1.502945,1.175522,9.636841,-0.35437,-0.896973,-0.387878,-8.8867,-31.5613,-41.0248,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,101016,2021-06-14 11:13:53:058
0.120316,-0.490845,10.034271,0.359268,-0.034119,-0.86734,0.3479,-28.6484,-40.4083,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,101516,2021-06-14 11:13:53:558
0.556061,1.271286,10.034271,-0.285126,0.713882,0.196411,5.0964,-31.7627,-40.0726,26.881237,88.80416,101.9757,NaN,0.0,3.216,,7 / 27,102015,2021-06-14 11:13:54:057
-0.87088,0.787659,9.775711,-0.180908,0.153549,0.131088,6.6803,-31.7596,-40.303,26.881237,88.80416,101.9757,NaN,0.0,3.216,,7 / 27,102515,2021-06-14 11:13:54:557
-0.411194,-0.25621,9.79007,-0.015793,-0.078323,0.251007,3.5141,-29.8416,-45.2255,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,103016,2021-06-14 11:13:55:058
-0.35852,0.031097,9.732605,1.07E-4,-9.16E-4,1.37E-4,2.4582,-29.1229,-41.4795,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,103516,2021-06-14 11:13:55:558
-0.492599,0.050247,9.79007,1.5E-5,-3.81E-4,1.37E-4,1.9302,-28.6438,-43.6768,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,104016,2021-06-14 11:13:56:058
-0.363312,0.031097,9.727814,-0.001053,5.04E-4,-4.6E-5,2.4582,-29.1229,-42.4911,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,104516,2021-06-14 11:13:56:558
-0.435135,0.040665,9.761337,-1.68E-4,-1.98E-4,-2.14E-4,2.1942,-28.8834,-43.5898,26.881237,88.80416,101.9757,NaN,0.0,3.216,,7 / 26,105015,2021-06-14 11:13:57:057
-0.449509,0.016724,9.809219,-2.59E-4,-6.56E-4,-3.97E-4,2.7222,-28.4012,-43.0725,26.881237,88.80416,101.9757,NaN,0.0,3.216,,7 / 26,105515,2021-06-14 11:13:57:557
-0.439926,-0.026367,9.756546,6.41E-4,-0.001175,-6.56E-4,2.4582,-29.6051,-41.3986,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,106015,2021-06-14 11:13:58:057
-0.415985,0.040665,9.723038,-3.51E-4,-8.24E-4,-3.05E-4,2.4582,-29.364,-42.9581,26.881237,88.80416,101.9757,NaN,0.0,3.216,,9 / 27,106515,2021-06-14 11:13:58:557
-0.439926,-0.002426,9.756546,2.75E-4,-8.24E-4,-3.97E-4,2.4582,-30.3268,-42.2913,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,107015,2021-06-14 11:13:59:057
-0.449509,0.045456,9.785278,9.92E-4,-1.98E-4,-0.001114,2.4582,-30.0858,-42.3309,26.881237,88.80416,101.9757,NaN,0.0,3.216,,8 / 27,107515,2021-06-14 11:13:59:557
-0.459076,0.026306,9.79007,7.17E-4,-3.1E-5,-3.05E-4,2.1942,-30.3268,-41.8304,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,108015,2021-06-14 11:14:00:057
-0.392044,0.016724,9.780487,-0.001938,-0.00589,-4.88E-4,2.7222,-30.5664,-40.1794,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,108516,2021-06-14 11:14:00:558
-0.454285,0.064606,9.794861,8.09E-4,-3.1E-5,-9.31E-4,2.9861,-29.8431,-43.2922,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,109015,2021-06-14 11:14:01:057
-0.468658,0.002365,9.83316,7.17E-4,-1.22E-4,-0.00119,2.4582,-29.6051,-41.9052,26.881237,88.80416,101.9757,NaN,0.0,3.216,,10 / 27,109515,2021-06-14 11:14:01:557
-0.483017,0.026306,9.799652,-0.001678,5.95E-4,4.88E-4,2.4582,-29.6051,-44.4366,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,110015,2021-06-14 11:14:02:057
-0.435135,0.040665,9.814011,1.83E-4,-6.56E-4,-0.001373,2.9861,-31.2881,-43.5577,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,110515,2021-06-14 11:14:02:557
-0.459076,0.021515,9.794861,3.66E-4,-4.73E-4,-7.48E-4,1.9302,-30.3284,-44.4077,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 26,111015,2021-06-14 11:14:03:057
-0.497391,-0.012009,9.727814,0.001343,-3.1E-5,-4.88E-4,2.1942,-30.0873,-43.3899,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 26,111516,2021-06-14 11:14:03:558
-0.468658,0.074188,9.742188,0.001297,0.002045,0.214722,1.1398,-30.3299,-44.545,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,112015,2021-06-14 11:14:04:057
-0.411194,0.055038,9.732605,2.44E-4,-3.51E-4,3.36E-4,1.1383,-29.1275,-44.2398,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,112515,2021-06-14 11:14:04:557
-0.47345,-0.007217,9.727814,-3.81E-4,7.02E-4,3.36E-4,0.6119,-30.8136,-43.544,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,113015,2021-06-14 11:14:05:057
-0.454285,0.031097,9.799652,1.53E-4,2.59E-4,-9.92E-4,0.8759,-30.0903,-42.1005,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,113516,2021-06-14 11:14:05:558
-0.487808,0.026306,9.746979,9.46E-4,-3.51E-4,-0.001526,1.1398,-30.8121,-41.9342,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,114015,2021-06-14 11:14:06:057
-0.497391,-0.0168,9.77092,1.53E-4,-1.83E-4,-0.001175,1.9302,-29.8462,-43.9819,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,114515,2021-06-14 11:14:06:557
-0.468658,0.031097,9.766129,-1.07E-4,3.51E-4,-8.24E-4,1.4023,-30.8105,-40.8752,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,115016,2021-06-14 11:14:07:058
-0.468658,0.031097,9.780487,-5.65E-4,9.2E-5,-4.58E-4,0.8759,-30.3314,-42.0593,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,115516,2021-06-14 11:14:07:558
-0.478241,0.026306,9.746979,-5.65E-4,7.02E-4,-9.92E-4,1.1383,-29.1275,-41.2018,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,116015,2021-06-14 11:14:08:057
-0.487808,0.016724,9.727814,6.1E-5,1.68E-4,6.87E-4,1.4023,-28.6453,-43.2617,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,116516,2021-06-14 11:14:08:558
-0.47345,0.050247,9.737396,-7.32E-4,1.68E-4,4.27E-4,1.6663,-29.6066,-41.0294,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,117016,2021-06-14 11:14:09:058
-0.492599,-0.007217,9.727814,-7.32E-4,9.77E-4,-3.81E-4,1.6663,-29.8477,-42.0029,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,117515,2021-06-14 11:14:09:557
-0.463867,0.007156,9.746979,-5.65E-4,-9.2E-5,7.6E-5,1.1398,-30.0903,-41.0416,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 26,118015,2021-06-14 11:14:10:057
-0.463867,0.007156,9.737396,-4.73E-4,2.59E-4,5.19E-4,1.1383,-29.6082,-43.1473,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 26,118515,2021-06-14 11:14:10:557
-0.516541,-0.002426,9.742188,0.010529,-0.006485,-0.001175,1.1398,-30.0903,-42.5598,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,119015,2021-06-14 11:14:11:057
-0.468658,0.021515,9.708664,-0.014679,0.009674,7.6E-5,1.6663,-29.6066,-41.5359,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,119515,2021-06-14 11:14:11:557
-0.526123,0.011932,9.766129,-0.004608,1.07E-4,-0.001068,1.1383,-29.6082,-42.1341,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,120016,2021-06-14 11:14:12:058
-0.459076,0.007156,9.732605,-5.19E-4,-2.44E-4,-1.68E-4,1.6663,-30.3284,-43.4418,26.881237,88.80416,101.9757,NaN,0.0,3.216,,12 / 27,120515,2021-06-14 11:14:12:557
-0.420776,-0.079041,9.746979,-0.001053,-1.53E-4,5.34E-4,1.1383,-29.1275,-42.7216,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,121015,2021-06-14 11:14:13:057
-0.406403,-0.007217,9.703873,1.5E-5,-2.44E-4,9.2E-5,0.8759,-29.8492,-42.1402,26.881237,88.80416,101.9757,NaN,0.0,3.216,,11 / 27,121515,2021-06-14 11:14:13:557
-0.468658,0.011932,9.746979,-6.87E-4,2.75E-4,5.34E-4,0.8759,-29.6097,-43.6996,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,122015,2021-06-14 11:14:14:057
-0.468658,-0.002426,9.746979,-1.68E-4,2.75E-4,9.2E-5,1.1383,-29.6082,-43.6539,26.881237,88.80416,101.9757,NaN,0.0,3.216,,13 / 27,122515,2021-06-14 11:14:14:557
-0.449509,0.026306,9.718246,-3.36E-4,8.09E-4,0.0,1.1398,-30.3299,-44.0384,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,123015,2021-06-14 11:14:15:057
-0.449509,0.007156,9.732605,1.5E-5,-3.36E-4,-9.2E-5,0.8759,-29.8492,-42.6468,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,123515,2021-06-14 11:14:15:557
-0.425568,0.069397,8.822815,-7.6E-5,7.32E-4,-2.59E-4,1.1398,-30.3299,-41.507,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,124015,2021-06-14 11:14:16:057
-0.497391,0.007156,9.890625,0.029663,-0.028931,-3.51E-4,1.1398,-30.0903,-41.0416,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,124515,2021-06-14 11:14:16:557
-0.487808,0.007156,9.766129,-2.44E-4,7.32E-4,5.34E-4,1.1383,-29.8492,-41.0812,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,125016,2021-06-14 11:14:17:058
-0.401627,-0.012009,9.723038,-4.27E-4,4.58E-4,-3.51E-4,1.4023,-30.3299,-41.9678,26.881237,88.80416,101.9757,NaN,0.0,3.216,,15 / 27,125515,2021-06-14 11:14:17:557
-0.401627,0.016724,9.809219,1.98E-4,-1.68E-4,4.43E-4,1.6663,-29.8477,-43.0145,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,126015,2021-06-14 11:14:18:057
-0.459076,0.011932,9.761337,2.75E-4,-7.6E-5,5.34E-4,1.4023,-30.3299,-41.4612,26.881237,88.80416,101.9757,NaN,0.0,3.216,,16 / 27,126516,2021-06-14 11:14:18:558
-0.454285,0.007156,9.723038,-7.6E-5,1.5E-5,1.83E-4,1.4023,-30.3299,-41.9678,26.881237,88.80416,101.9757,NaN,0.0,3.216,,14 / 27,127016,2021-06-14 11:14:19:058
