time,x,y,z
14/06/2021 12:00:39,-20.9166259765625,-32.66314697265625,-35.58819580078125
14/06/2021 12:00:39,-30.880165100097656,-28.88507843017578,-29.831759134928387
14/06/2021 12:00:40,-21.38409423828125,-11.5623779296875,-50.83599853515625
14/06/2021 12:00:40,-3.6343256632486978,7.782745361328125,-63.770548502604164
14/06/2021 12:00:41,4.393310546875,15.069580078125,-59.1282958984375
14/06/2021 12:00:41,19.2628173828125,13.08905029296875,-55.75909423828125
14/06/2021 12:00:42,32.67724609375,5.4149169921875,-48.29119873046875
14/06/2021 12:00:42,38.31494140625,-11.5030517578125,-39.9078369140625
14/06/2021 12:00:43,25.64154052734375,-17.70904541015625,-48.939697265625
14/06/2021 12:00:43,19.89996337890625,-12.67083740234375,-57.1207275390625
14/06/2021 12:00:44,25.18475341796875,3.65191650390625,-53.1109619140625
14/06/2021 12:00:44,25.00274658203125,19.5933837890625,-46.163330078125
14/06/2021 12:00:45,15.1015625,35.48907470703125,-35.35430908203125
14/06/2021 12:00:45,3.56640625,39.38482666015625,-35.95037841796875
14/06/2021 12:00:46,31.18603515625,34.3162841796875,-17.28851318359375
14/06/2021 12:00:46,26.22503662109375,39.99090576171875,-3.26007080078125
14/06/2021 12:00:47,21.075439453125,37.3677978515625,15.84246826171875
14/06/2021 12:00:47,9.2984619140625,35.13055419921875,26.53533935546875
14/06/2021 12:00:48,-21.04437255859375,34.17132568359375,28.32720947265625
14/06/2021 12:00:48,-29.610697428385418,35.111427307128906,-19.5278803507487
14/06/2021 12:00:49,-29.82196044921875,33.01031494140625,-24.607666015625
14/06/2021 12:00:49,-33.07388969089674,32.0583841075068,-21.089902131453805
14/06/2021 12:00:50,-27.24750225360577,38.012167123647835,-3.48968505859375
14/06/2021 12:00:50,-32.02775319417318,26.219749450683594,7.73468017578125
14/06/2021 12:00:51,-18.1383056640625,26.3424072265625,-29.98333740234375
14/06/2021 12:00:51,-1.7816162109375,30.7100830078125,-38.30926513671875
14/06/2021 12:00:52,-2.34124755859375,31.671142578125,-36.967529296875
14/06/2021 12:00:52,3.9279301961263022,39.27529652913412,-28.908348083496094
14/06/2021 12:00:53,35.83734130859375,33.2119140625,-17.9725341796875
14/06/2021 12:00:53,29.739634195963543,37.87275950113932,-3.984705607096354
14/06/2021 12:00:54,24.03826904296875,36.74139404296875,16.3193359375
14/06/2021 12:00:54,14.767646789550781,33.60945383707682,25.357755025227863
14/06/2021 12:00:55,9.57012939453125,35.1705322265625,29.04412841796875
14/06/2021 12:00:55,7.787068684895833,35.686047871907554,26.15648905436198
14/06/2021 12:00:56,8.56732177734375,36.22662353515625,29.88787841796875
14/06/2021 12:00:56,-15.967877705891928,31.629180908203125,32.43668874104818
14/06/2021 12:00:57,-33.80023193359375,32.7586669921875,23.32354736328125
14/06/2021 12:00:57,-21.72870635986328,34.982617696126304,30.049514770507812
14/06/2021 12:00:58,-24.9586181640625,27.29638671875,36.52777099609375
14/06/2021 12:00:58,-35.78669230143229,21.41602834065755,29.20824686686198
14/06/2021 12:00:59,-26.5504150390625,33.308349609375,27.655517578125
14/06/2021 12:00:59,-14.551353454589844,41.31018320719401,25.688807169596355
14/06/2021 12:01:00,-23.8182373046875,41.1519775390625,9.14337158203125
14/06/2021 12:01:00,-1.052001953125,20.5557861328125,-53.2354736328125
14/06/2021 12:01:01,11.0146484375,-6.24102783203125,-60.8756103515625
14/06/2021 12:01:01,-0.08782958984375,-4.25970458984375,-63.60821533203125
14/06/2021 12:01:02,1.62139892578125,-2.58966064453125,-63.10296630859375
14/06/2021 12:01:02,-9.41778564453125,1.65435791015625,-60.0252685546875
14/06/2021 12:01:03,-24.571932279146633,-7.421346811147837,-49.78854839618389
14/06/2021 12:01:03,-17.44757080078125,-5.64593505859375,-52.7548828125
14/06/2021 12:01:04,-9.103647867838541,-0.4215240478515625,-55.48184712727865
14/06/2021 12:01:04,8.660380045572916,2.8767903645833335,-55.67665100097656
14/06/2021 12:01:05,23.1297607421875,-8.2772216796875,-48.56048583984375
14/06/2021 12:01:05,26.83416748046875,-10.76043701171875,-45.35333251953125
14/06/2021 12:01:06,29.82208251953125,-17.71234130859375,-41.97100830078125
14/06/2021 12:01:06,31.56353759765625,-21.08648681640625,-40.27398681640625
14/06/2021 12:01:07,32.83315805288461,-20.4254150390625,-40.89807363656851
14/06/2021 12:01:07,34.26653544108073,-21.61102294921875,-39.0661875406901
14/06/2021 12:01:08,35.48834228515625,-14.79888916015625,-40.29437255859375
14/06/2021 12:01:08,34.79074331430289,-16.1990239070012,-37.464611346905045
14/06/2021 12:01:09,34.26335652669271,-17.699368794759113,-36.74780527750651
14/06/2021 12:01:09,31.923739115397137,-13.203748067220053,-36.10998789469401
14/06/2021 12:01:10,31.694969764122597,-9.653883713942308,-35.31934298001803
14/06/2021 12:01:10,27.327791849772137,-5.404853820800781,-38.6773427327474
14/06/2021 12:01:11,21.270179748535156,-1.119550069173177,-40.70199330647787
14/06/2021 12:01:11,19.010044978215145,-3.5241933969350963,-40.22921048677885
14/06/2021 12:01:12,8.6688232421875,11.57183837890625,-45.7271728515625
14/06/2021 12:01:12,-20.307286580403645,13.446299235026041,-43.97087097167969
14/06/2021 12:01:13,-27.59130859375,7.5052490234375,-42.36053466796875
14/06/2021 12:01:13,-33.099365234375,3.83184814453125,-35.53912353515625
14/06/2021 12:01:14,-36.71795654296875,-2.8111572265625,-28.0140380859375
14/06/2021 12:01:14,-34.51220703125,-4.865234375,-26.90179443359375
