time,lat,long
14/06/2021 12:03:15,26.8811779,88.8041225
14/06/2021 12:03:16,26.8811784,88.8041242
14/06/2021 12:03:16,26.881179,88.8041267
14/06/2021 12:03:17,26.881179,88.8041267
14/06/2021 12:03:17,26.8811831,88.8041317
14/06/2021 12:03:18,26.8811831,88.8041317
14/06/2021 12:03:18,26.881186,88.8041337
14/06/2021 12:03:19,26.881186,88.8041337
14/06/2021 12:03:19,26.8811866,88.8041346
14/06/2021 12:03:20,26.8811866,88.8041346
14/06/2021 12:03:20,26.8811866,88.8041341
14/06/2021 12:03:21,26.8811866,88.8041327
14/06/2021 12:03:21,26.8811858,88.8041314
14/06/2021 12:03:22,26.8811858,88.8041314
14/06/2021 12:03:22,26.8811849,88.8041297
14/06/2021 12:03:23,26.8811849,88.8041297
14/06/2021 12:03:23,26.8811856,88.8041302
14/06/2021 12:03:24,26.8811856,88.8041302
14/06/2021 12:03:24,26.881186,88.8041313
14/06/2021 12:03:25,26.881186,88.8041313
14/06/2021 12:03:25,26.8811863,88.8041331
14/06/2021 12:03:26,26.8811864,88.804133
14/06/2021 12:03:26,26.8811859,88.8041326
14/06/2021 12:03:27,26.8811859,88.8041326
14/06/2021 12:03:27,26.881186,88.8041313
14/06/2021 12:03:28,26.881186,88.8041313
14/06/2021 12:03:28,26.8811878,88.8041287
14/06/2021 12:03:29,26.8811886,88.8041276
14/06/2021 12:03:29,26.8811897,88.8041257
14/06/2021 12:03:30,26.8811897,88.8041257
14/06/2021 12:03:30,26.881191,88.8041236
14/06/2021 12:03:31,26.881191,88.8041236
14/06/2021 12:03:31,26.8811944,88.8041219
14/06/2021 12:03:32,26.8811944,88.8041219
14/06/2021 12:03:32,26.8811967,88.8041213
14/06/2021 12:03:33,26.8811967,88.8041213
14/06/2021 12:03:33,26.8811994,88.8041214
14/06/2021 12:03:34,26.8812014,88.8041218
14/06/2021 12:03:34,26.8812036,88.8041226
14/06/2021 12:03:35,26.8812036,88.8041226
14/06/2021 12:03:35,26.8812049,88.8041233
14/06/2021 12:03:36,26.8812059,88.8041241
14/06/2021 12:03:36,26.8812069,88.8041252
14/06/2021 12:03:37,26.8812069,88.8041252
14/06/2021 12:03:37,26.8812077,88.8041269
14/06/2021 12:03:38,26.8812077,88.8041269
14/06/2021 12:03:38,26.8812087,88.8041284
14/06/2021 12:03:39,26.8812087,88.8041284
14/06/2021 12:03:39,26.8812091,88.8041293
14/06/2021 12:03:40,26.8812091,88.8041293
14/06/2021 12:03:40,26.88121,88.804131
14/06/2021 12:03:41,26.88121,88.804131
14/06/2021 12:03:41,26.8812102,88.8041317
14/06/2021 12:03:42,26.8812102,88.8041317
14/06/2021 12:03:42,26.8812108,88.8041316
14/06/2021 12:03:43,26.8812108,88.8041316
14/06/2021 12:03:43,26.8812116,88.8041317
14/06/2021 12:03:44,26.8812126,88.8041314
14/06/2021 12:03:44,26.8812136,88.8041308
14/06/2021 12:03:45,26.8812136,88.8041308
14/06/2021 12:03:45,26.8812158,88.8041288
14/06/2021 12:03:46,26.8812158,88.8041288
14/06/2021 12:03:46,26.8812167,88.8041275
14/06/2021 12:03:47,26.8812167,88.8041275
14/06/2021 12:03:47,26.8812182,88.8041253
14/06/2021 12:03:48,26.8812182,88.8041253
14/06/2021 12:03:48,26.8812202,88.8041215
14/06/2021 12:03:49,26.8812208,88.8041201
14/06/2021 12:03:49,26.8812217,88.804118
14/06/2021 12:03:50,26.8812217,88.804118
14/06/2021 12:03:50,26.8812226,88.8041167
14/06/2021 12:03:51,26.8812226,88.8041167
14/06/2021 12:03:51,26.8812243,88.8041142
14/06/2021 12:03:52,26.8812243,88.8041142
14/06/2021 12:03:52,26.8812276,88.8041102
14/06/2021 12:03:53,26.8812276,88.8041102
14/06/2021 12:03:53,26.88123,88.8041079
14/06/2021 12:03:54,26.88123,88.8041079
14/06/2021 12:03:54,26.8812309,88.8041076
14/06/2021 12:03:55,26.8812309,88.8041076
14/06/2021 12:03:55,26.8812323,88.8041093
14/06/2021 12:03:56,26.8812323,88.8041093
14/06/2021 12:03:56,26.8812314,88.8041135
14/06/2021 12:03:57,26.8812314,88.8041135
14/06/2021 12:03:57,26.8812281,88.804118
14/06/2021 12:03:58,26.8812281,88.804118
14/06/2021 12:03:58,26.8812251,88.804121
14/06/2021 12:03:59,26.8812232,88.8041225
14/06/2021 12:03:59,26.881221,88.8041244
14/06/2021 12:04:00,26.8812196,88.8041255
14/06/2021 12:04:00,26.8812181,88.804127
14/06/2021 12:04:01,26.8812166,88.8041285
14/06/2021 12:04:01,26.8812166,88.8041285
14/06/2021 12:04:02,26.8812146,88.8041306
14/06/2021 12:04:02,26.8812135,88.8041321
14/06/2021 12:04:03,26.8812135,88.8041321
14/06/2021 12:04:03,26.8812117,88.8041349
14/06/2021 12:04:04,26.8812099,88.8041379
14/06/2021 12:04:04,26.8812084,88.8041405
14/06/2021 12:04:05,26.8812084,88.8041405
14/06/2021 12:04:05,26.8812068,88.8041429
14/06/2021 12:04:06,26.881205,88.8041452
14/06/2021 12:04:06,26.8812035,88.8041467
14/06/2021 12:04:07,26.8812035,88.8041467
14/06/2021 12:04:07,26.8812014,88.8041471
14/06/2021 12:04:08,26.8812014,88.8041471
14/06/2021 12:04:08,26.881199,88.8041439
14/06/2021 12:04:09,26.881199,88.8041439
14/06/2021 12:04:09,26.881198,88.8041422
14/06/2021 12:04:10,26.8811966,88.8041396
14/06/2021 12:04:10,26.8811952,88.8041382
14/06/2021 12:04:11,26.8811939,88.8041365
14/06/2021 12:04:11,26.8811923,88.8041347
14/06/2021 12:04:12,26.8811923,88.8041347
14/06/2021 12:04:12,26.8811905,88.8041321
14/06/2021 12:04:13,26.8811905,88.8041321
14/06/2021 12:04:13,26.8811883,88.8041284
14/06/2021 12:04:14,26.8811883,88.8041284
14/06/2021 12:04:14,26.881186,88.8041265
14/06/2021 12:04:15,26.881186,88.8041265
14/06/2021 12:04:15,26.8811836,88.8041256
14/06/2021 12:04:16,26.8811836,88.8041256
14/06/2021 12:04:16,26.8811828,88.8041254
14/06/2021 12:04:17,26.8811821,88.8041252
14/06/2021 12:04:17,26.881181,88.8041253
14/06/2021 12:04:18,26.881181,88.8041253
14/06/2021 12:04:18,26.8811789,88.8041245
14/06/2021 12:04:19,26.8811783,88.8041233
14/06/2021 12:04:19,26.8811781,88.8041218
14/06/2021 12:04:20,26.8811781,88.8041218
14/06/2021 12:04:20,26.8811771,88.8041205
14/06/2021 12:04:21,26.8811771,88.8041205
14/06/2021 12:04:21,26.8811753,88.8041188
14/06/2021 12:04:22,26.8811753,88.8041188
14/06/2021 12:04:22,26.8811727,88.8041161
14/06/2021 12:04:23,26.8811716,88.8041147
14/06/2021 12:04:23,26.881172,88.8041138
14/06/2021 12:04:24,26.881172,88.8041138
14/06/2021 12:04:24,26.8811719,88.8041122
14/06/2021 12:04:25,26.8811721,88.8041106
14/06/2021 12:04:25,26.8811727,88.8041095
14/06/2021 12:04:26,26.881175,88.8041079
14/06/2021 12:04:26,26.8811768,88.8041064
14/06/2021 12:04:27,26.8811768,88.8041064
14/06/2021 12:04:27,26.881183,88.8041038
14/06/2021 12:04:28,26.881183,88.8041038
14/06/2021 12:04:28,26.8811856,88.8041021
14/06/2021 12:04:29,26.8811898,88.8041003
14/06/2021 12:04:29,26.8811928,88.8040994
14/06/2021 12:04:30,26.8811928,88.8040994
14/06/2021 12:04:30,26.8811958,88.8041009
14/06/2021 12:04:31,26.8811991,88.8041034
14/06/2021 12:04:31,26.8811991,88.8041034
14/06/2021 12:04:32,26.8812017,88.8041069
14/06/2021 12:04:32,26.8812024,88.8041092
14/06/2021 12:04:33,26.8812031,88.8041122
14/06/2021 12:04:33,26.8812036,88.8041145
14/06/2021 12:04:34,26.8812036,88.8041145
14/06/2021 12:04:34,26.8812055,88.8041198
14/06/2021 12:04:35,26.8812055,88.8041198
14/06/2021 12:04:35,26.8812065,88.8041224
14/06/2021 12:04:36,26.8812073,88.8041233
14/06/2021 12:04:36,26.8812085,88.8041247
14/06/2021 12:04:37,26.8812085,88.8041247
14/06/2021 12:04:37,26.881211,88.8041263
14/06/2021 12:04:38,26.881211,88.8041263
14/06/2021 12:04:38,26.8812135,88.8041273
14/06/2021 12:04:39,26.8812135,88.8041273
14/06/2021 12:04:39,26.8812166,88.804128
14/06/2021 12:04:40,26.8812166,88.804128
14/06/2021 12:04:40,26.8812209,88.8041283
14/06/2021 12:04:41,26.8812227,88.8041276
14/06/2021 12:04:41,26.8812246,88.8041271
14/06/2021 12:04:42,26.8812246,88.8041271
14/06/2021 12:04:42,26.8812266,88.8041262
14/06/2021 12:04:43,26.8812277,88.8041251
14/06/2021 12:04:43,26.8812289,88.8041248
14/06/2021 12:04:44,26.8812296,88.8041244
14/06/2021 12:04:44,26.8812309,88.8041243
14/06/2021 12:04:45,26.8812309,88.8041243
14/06/2021 12:04:45,26.8812319,88.804124
14/06/2021 12:04:46,26.8812327,88.8041236
14/06/2021 12:04:46,26.8812337,88.8041239
14/06/2021 12:04:47,26.8812337,88.8041239
14/06/2021 12:04:47,26.8812358,88.804125
14/06/2021 12:04:48,26.8812358,88.804125
14/06/2021 12:04:48,26.8812381,88.8041264
14/06/2021 12:04:49,26.8812381,88.8041264
14/06/2021 12:04:49,26.8812398,88.8041274
14/06/2021 12:04:50,26.8812418,88.8041283
14/06/2021 12:04:50,26.8812433,88.8041287
14/06/2021 12:04:51,26.8812457,88.8041292
14/06/2021 12:04:51,26.8812476,88.8041296
14/06/2021 12:04:52,26.8812476,88.8041296
14/06/2021 12:04:52,26.8812492,88.8041293
14/06/2021 12:04:53,26.8812492,88.8041293
14/06/2021 12:04:53,26.8812494,88.8041289
14/06/2021 12:04:54,26.8812494,88.8041289
14/06/2021 12:04:54,26.8812489,88.8041283
14/06/2021 12:04:55,26.8812482,88.804128
14/06/2021 12:04:55,26.8812477,88.8041285
14/06/2021 12:04:56,26.8812472,88.8041291
14/06/2021 12:04:56,26.8812463,88.8041298
14/06/2021 12:04:57,26.8812463,88.8041298
14/06/2021 12:04:57,26.8812447,88.8041305
14/06/2021 12:04:58,26.8812447,88.8041305
14/06/2021 12:04:58,26.8812424,88.8041307
14/06/2021 12:04:59,26.8812424,88.8041307
14/06/2021 12:04:59,26.8812399,88.8041303
14/06/2021 12:05:00,26.8812355,88.8041294
14/06/2021 12:05:00,26.8812336,88.8041288
14/06/2021 12:05:01,26.8812336,88.8041288
14/06/2021 12:05:01,26.8812293,88.8041275
14/06/2021 12:05:02,26.8812293,88.8041275
14/06/2021 12:05:02,26.8812233,88.804125
14/06/2021 12:05:03,26.8812233,88.804125
14/06/2021 12:05:03,26.881221,88.8041236
14/06/2021 12:05:04,26.8812169,88.8041213
14/06/2021 12:05:04,26.8812151,88.8041201
14/06/2021 12:05:05,26.8812108,88.8041179
14/06/2021 12:05:05,26.8812087,88.8041175
14/06/2021 12:05:06,26.8812087,88.8041175
14/06/2021 12:05:06,26.8812058,88.8041169
14/06/2021 12:05:07,26.8812025,88.8041166
14/06/2021 12:05:07,26.8812,88.8041164
14/06/2021 12:05:08,26.8811978,88.8041167
14/06/2021 12:05:08,26.881195,88.8041171
14/06/2021 12:05:09,26.881195,88.8041171
14/06/2021 12:05:09,26.8811903,88.8041198
14/06/2021 12:05:10,26.8811903,88.8041198
14/06/2021 12:05:10,26.8811877,88.8041212
14/06/2021 12:05:11,26.8811846,88.804122
14/06/2021 12:05:11,26.8811818,88.8041221
14/06/2021 12:05:12,26.8811818,88.8041221
14/06/2021 12:05:12,26.8811762,88.8041222
14/06/2021 12:05:13,26.8811762,88.8041222
14/06/2021 12:05:13,26.8811709,88.8041225
14/06/2021 12:05:14,26.8811709,88.8041225
14/06/2021 12:05:14,26.8811668,88.8041241
14/06/2021 12:05:15,26.8811608,88.8041256
14/06/2021 12:05:15,26.881158,88.8041257
14/06/2021 12:05:16,26.881158,88.8041257
14/06/2021 12:05:16,26.8811546,88.8041251
14/06/2021 12:05:17,26.8811546,88.8041251
14/06/2021 12:05:17,26.8811534,88.8041231
14/06/2021 12:05:18,26.8811534,88.8041231
14/06/2021 12:05:18,26.8811534,88.804121
14/06/2021 12:05:19,26.8811539,88.8041194
14/06/2021 12:05:19,26.881154,88.8041181
14/06/2021 12:05:20,26.8811542,88.804116
14/06/2021 12:05:20,26.8811543,88.8041141
